tce,url,mkd,uis,fin,gov,agdp,enc,cor,dig,open,fdi,epu,wpu,cpu
0.02209726,0.59039,11.6611,6.76261,7.533401,0.156312416,4.9487,0.01447247,0.104,200.4250871,0.040670904,0.2003,206.6387024,0.1,95.03284876
0.02287299,0.59884,11.6685,6.790283,7.456093,0.170137219,5.7819,0.02579044,0.068,225.7974497,0.034061692,0.24245,277.8131221,0.02,290.3845297
0.02401816,0.6079,12.3405,6.803474,2.890649,0.184480061,5.7714,0.02692586,0.043,236.3370418,0.053803838,0.298125,363.3586174,0.07,512.8383186
0.02430752,0.63014,12.7659,6.794813,3.060993,0.196391998,6.4966,0.02754945,0.045,251.9342476,0.045114119,0.31183,390.3879721,17.23,687.6163291
0.03834093,0.4787,8.71068,6.620829,1.314545,0.14031789,4.9692,0.005644755,0.055,240.3937793,0.010529528,0.11588,125.7,0,472.2192815
0.04218286,0.5002,9.68954,6.619409,1.295684,0.139010247,5.8205,0.006280032,0.038,36.78,0.016100288,0.12494,124.3355367,0,96.61290641
0.04584801,0.51086,10.2432,6.622479,1.301069,0.146141855,5.9003,0.006845718,0.049,75.87,0.007058454,0.1441,106.2334968,0,104.5081246
0.04858794,0.52146,11.2106,6.642969,1.371726,0.139524222,5.7368,0.007241634,0.089,115.03,0.005672575,0.1542,95.48683697,0.15,64.74577466
0.05227922,0.53156,11.9592,6.750771,1.568166,0.155360492,5.1256,0.008072324,0.044,131.51,0.004049138,0.11327,92.11420781,0.39,48.68357734
0.05093472,0.54205,12.492,6.86524,1.876342,0.141602328,5.201,0.008203841,0.054,160.45,0.005744262,0.085335,129.3138679,0.12,44.28451654
0.05075725,0.55294,13.4804,6.921908,3.202343,0.142824643,5.5316,0.00900547,0.068,185.8269958,0.005478753,0.060945,206.6387024,0.1,95.03284876
0.05449031,0.56308,13.8231,6.991788,3.249191,0.159530043,5.9914,0.01059229,0.056,209.2616488,0.00523698,0.02356,277.8131221,0.02,290.3845297
0.05720886,0.5751,14.3456,7.003935,2.261069,0.179808457,5.9552,0.011309,0.052,220.6809281,0.007625235,0.04896,363.3586174,0.07,512.8383186
0.05813598,0.62264,14.7214,6.980204,2.39395,0.181737226,6.91,0.01147419,0.053,231.6740905,0.010183553,0.04896,390.3879721,17.23,687.6163291
0.02418478,0.4574,11.5063,6.528707,2.314438,0.168494268,2.73,0.003278228,0.187,255.2672103,0.016916089,0.06507,125.7,0,472.2192815
0.02751213,0.47407,11.8791,6.525965,2.391508,0.182452157,3.0093,0.003945332,0.05,48.82,0.031650812,0.092555,124.3355367,0,96.61290641
0.03217607,0.48874,12.704,6.519058,2.576053,0.20543322,3.1015,0.004789945,0.661,89.51,0.026902904,0.15205,106.2334968,0,104.5081246
0.03345126,0.50454,13.4386,6.552024,2.752412,0.211069643,3.1465,0.004982714,0.132,126.81,0.021215165,0.268545,95.48683697,0.15,64.74577466
0.05113335,0.51724,14.282,6.623123,2.964036,0.229419187,3.1434,0.008055427,0.075,136.3,0.012270156,0.3619,92.11420781,0.39,48.68357734
0.08475256,0.52928,14.6664,6.671505,3.267828,0.22912657,3.2646,0.01394322,0.082,169.96,0.012723351,0.374735,129.3138679,0.12,44.28451654
0.1227182,0.54136,15.1684,6.683224,9.398901,0.217912399,3.8274,0.01982509,0.081,198.3456431,0.013704009,0.382325,206.6387024,0.1,95.03284876
0.1717135,0.55373,15.7252,6.689442,9.292783,0.22105554,4.291,0.02398283,0.03,222.4342363,0.015230202,0.367385,277.8131221,0.02,290.3845297
0.2289818,0.5684,16.6951,6.726541,3.325086,0.255591937,4.3125,0.02650434,0.033,227.9544205,0.014179178,0.278565,363.3586174,0.07,512.8383186
0.2593447,0.60059,16.843,6.754727,3.433532,0.272336717,4.3546,0.02791964,0.039,244.0014643,0.013626906,0.20831,390.3879721,17.23,687.6163291
0.03324805,0.3951,11.9437,6.237323,1.691078,0.1671879,1.9733,0.004645651,0.062,251.4613645,0.01216906,0.20089,125.7,0,472.2192815
0.03749467,0.41411,12.1264,6.251635,1.747059,0.177794414,2.0628,0.005376482,0.054,42.6,0.012877231,0.2021,124.3355367,0,96.61290641
0.04358266,0.43057,12.7427,6.267079,1.926194,0.201733151,2.1887,0.006209486,0.071,78.92,0.010728907,0.10841,106.2334968,0,104.5081246
0.03509024,0.44447,13.5823,6.320994,5.413392,0.199730364,2.294,0.004929433,0.206,119.16,0.01063179,0.015045,95.48683697,0.15,64.74577466
0.02901056,0.46125,14.061,6.418844,5.526444,0.23849882,2.2304,0.004537875,0.107,132.1,0.010345703,0.017015,92.11420781,0.39,48.68357734
0.0328061,0.47648,14.3151,6.476382,2.324327,0.237257629,2.3106,0.005583244,0.155,164.42,0.009914419,0.01987,129.3138679,0.12,44.28451654
0.03314133,0.48944,14.8484,6.5014,7.482167,0.224502166,2.5115,0.0219419,0.188,191.7809693,0.010407429,0.04607,206.6387024,0.1,95.03284876
0.03522178,0.50195,15.334,6.536023,7.433587,0.225219258,2.8229,0.03895621,0.175,216.7523745,0.011431329,0.06985,277.8131221,0.02,290.3845297
0.03842267,0.5124,15.5846,6.561436,2.338835,0.238165738,2.9126,0.03932899,0.194,226.6789257,0.011260397,0.01773,363.3586174,0.07,512.8383186
0.04033689,0.49266,15.9916,6.564774,2.401628,0.255528853,3.4383,0.03899142,0.255,240.6130818,0.012073453,0.01773,390.3879721,17.23,687.6163291
0.01259468,0.398,9.18419,6.506712,2.788411,0.270492025,1.8019,0.002206768,0.051,241.1359086,0.146130523,0.01678,125.7,0,472.2192815
0.01336425,0.41433,9.58774,6.524327,2.835144,0.289881213,2.0081,0.002316792,0.037,40.6,0.108171054,0.018205,124.3355367,0,96.61290641
0.01397985,0.4304,10.4225,6.545626,3.003258,0.320741922,2.1074,0.002439999,0.05,78.62,0.1651253,0.012285,106.2334968,0,104.5081246
0.01476447,0.4466,11.3651,6.578279,3.170122,0.308669649,2.1796,0.002631479,0.121,108.65,0.1352665,0.02407,95.48683697,0.15,64.74577466
0.01493149,0.46311,12.3617,6.643048,3.335114,0.352300818,2.1731,0.00272036,0.066,129.5,0.109369816,0.043,92.11420781,0.39,48.68357734
0.0133512,0.479,13.0923,6.699071,3.500723,0.349095702,2.2747,0.002314836,0.216,163.21,0.112511855,0.038005,129.3138679,0.12,44.28451654
0.01360506,0.49445,13.2869,6.701891,11.7833,0.331621101,2.7665,0.00773575,0.093,187.7425557,0.103459024,0.038325,206.6387024,0.1,95.03284876
0.01820312,0.50954,14.0827,6.706521,11.55303,0.313406731,3.1209,0.01775156,0.061,210.3151378,0.078274439,0.045145,277.8131221,0.02,290.3845297
0.01938003,0.5279,14.1724,6.738201,3.241836,0.373105732,3.1573,0.01942123,0.075,218.9246205,0.073666617,0.038455,363.3586174,0.07,512.8383186
0.01702142,0.53903,14.2281,6.747849,3.397397,0.386637798,3.5294,0.01681212,0.122,229.299771,0.057499613,0.03006,390.3879721,17.23,687.6163291
0.03197528,0.4239,8.2839,6.470809,1.863987,0.167244688,2.622,0.006607824,0.062,249.5903184,0.05298621,0.09033,125.7,0,472.2192815
0.03289766,0.44075,9.12803,6.477064,1.917369,0.180168376,2.8031,0.006995985,0.732,41.03,0.029910809,0.11322,124.3355367,0,96.61290641
0.03438536,0.4567,9.40202,6.490526,2.063758,0.220606259,2.7949,0.007373743,0.07,81,0.037873563,0.137455,106.2334968,0,104.5081246
0.0350632,0.4714,9.69561,6.530533,2.23109,0.230786984,2.7557,0.00738101,0.148,120.06,0.020226723,0.143965,95.48683697,0.15,64.74577466
0.032242,0.4862,9.9267,6.621231,2.462345,0.249761005,2.6239,0.006264316,0.075,133.13,0.016178373,0.152865,92.11420781,0.39,48.68357734
0.02750862,0.50033,10.3247,6.69659,2.686268,0.257222987,2.7102,0.005072148,0.229,164.46,0.010285302,0.161605,129.3138679,0.12,44.28451654
0.02730313,0.51397,10.3557,6.73771,7.69093,0.249937516,2.9539,0.01412548,0.32,191.3581309,0.012625631,0.172345,206.6387024,0.1,95.03284876
0.02888337,0.5254,11.0581,6.784024,7.678047,0.27082581,3.2066,0.0243253,0.284,215.6859157,0.013742645,0.18258,277.8131221,0.02,290.3845297
0.0294921,0.5356,11.9589,6.818475,2.850787,0.283074884,3.225,0.02637556,0.288,225.4615407,0.010392292,0.098155,363.3586174,0.07,512.8383186
0.03011475,0.24181,12.4575,6.83027,2.97408,0.292327726,3.79,0.02733715,0.294,238.2483251,0.012060922,0.00923,390.3879721,17.23,687.6163291
0.1218588,0.6377,11.6192,7.089536,2.934891,0.119415598,7.5266,0.02010402,0.046,269.7234359,0.060057993,0.88559,125.7,0,472.2192815
0.09608901,0.6521,11.9389,7.09179,2.984869,0.113879467,8.4534,0.01637657,0.035,62.15,0.043381241,0.751265,124.3355367,0,96.61290641
0.07761818,0.6624,12.8702,7.137698,3.124403,0.107193418,11.5829,0.01276342,0.049,110.24,0.036526853,0.71191,106.2334968,0,104.5081246
0.10011,0.6692,13.0796,7.222877,3.31214,0.107116325,9.5961,0.01328474,0.141,150.32,0.046590232,0.697675,95.48683697,0.15,64.74577466
0.1266722,0.67489,14.063,7.282382,3.555748,0.116485252,10.1492,0.01431861,0.053,156.39,0.041772634,0.517285,92.11420781,0.39,48.68357734
0.1313301,0.682,14.2031,7.313524,3.935082,0.132342237,10.3235,0.01529383,0.164,196.14,0.027390574,0.662725,129.3138679,0.12,44.28451654
0.113703,0.6908,14.3835,7.322906,5.27844,0.141400568,8.8087,0.02464145,0.241,237.6669578,0.049406354,0.62355,206.6387024,0.1,95.03284876
0.1142411,0.69831,14.8244,7.322018,5.557825,0.149252636,9.3029,0.03748745,0.185,246.1983959,0.040192871,0.283515,277.8131221,0.02,290.3845297
0.1277291,0.70451,14.8932,7.29845,4.941842,0.1504589,8.9138,0.04258569,0.188,245.3552185,0.044536009,0.228305,363.3586174,0.07,512.8383186
0.1297635,0.7913,14.9618,7.271991,5.155925,0.157104703,8.1656,0.04383718,0.231,262.0500592,0.052486878,0.25733,390.3879721,17.23,687.6163291
0.2300623,0.805,8.77692,6.818264,1.088902,0.083183603,11.2372,0.03889773,0.11,61.18,0.059510834,1.24,125.7,0,96.61290641
0.2308611,0.8136,8.93584,6.820364,1.057665,0.09036689,12.5709,0.03754225,0.086,103.99,0.038876546,1.3025,124.3355367,0,104.5081246
0.2321104,0.8201,9.74089,6.853394,1.077811,0.105117162,15.569,0.03582196,0.111,139.52,0.037216977,1.3875,106.2334968,0,64.74577466
0.2354319,0.8234,10.215,6.910342,1.159662,0.097189016,13.0676,0.03601481,0.208,150.82,0.030491773,1.2645,95.48683697,0.15,48.68357734
0.2883388,0.82653,10.4443,6.947296,1.253624,0.104784346,13.2253,0.04644269,0.123,185.37,0.025988412,0.971585,92.11420781,0.39,44.28451654
0.3372209,0.82971,11.3231,6.977905,1.387565,0.106008072,13.6021,0.05826349,0.14,211.8414064,0.029556597,0.91726,129.3138679,0.12,95.03284876
0.3263281,0.83278,12.1127,7.040147,2.144219,0.119315323,9.5668,0.06681212,0.204,230.2922969,0.055709809,0.607175,206.6387024,0.1,290.3845297
0.3296411,0.8357,12.3893,7.08544,2.562275,0.12782252,10.2379,0.07967563,0.197,233.8198993,0.05688074,0.190565,277.8131221,0.02,512.8383186
0.3481281,0.83921,12.9796,7.095113,2.305988,0.132622575,9.3835,0.09181869,0.22,246.5871465,0.070265291,0.179065,363.3586174,0.07,687.6163291
0.3535634,0.86347,13.318,7.102061,2.317852,0.136329717,10.2949,0.0976963,0.285,257.8407021,0.056468393,0.181,390.3879721,17.23,472.2192815
0.1210526,0.94256,9.48172,6.59489,1.696551,0.147081574,8.9521,0.01814622,0.058,259.2507204,0.163459718,0.05952,125.7,0,472.2192815
0.1249578,0.94475,10.2932,6.590877,1.684739,0.149103044,10.3242,0.01890435,0.043,57.3,0.158662196,0.05952,124.3355367,0,96.61290641
0.1304517,0.94594,11.2171,6.649615,1.768103,0.159140135,10.366,0.01983362,0.05,98.15,0.126877493,0.12,106.2334968,0,104.5081246
0.135995,0.94569,12.1736,6.738701,1.880466,0.157332535,10.8556,0.02085251,0.113,147.75,0.087182119,0.089,95.48683697,0.15,64.74577466
0.1343781,0.94584,12.3569,6.824574,2.045442,0.19648822,10.0871,0.02086837,0.056,170.95,0.086667462,0.033025,92.11420781,0.39,48.68357734
0.1302982,0.94627,13.1328,6.88828,2.1772,0.227181378,10.2725,0.02073271,0.11,189.21,0.099362976,0.005025,129.3138679,0.12,44.28451654
0.1240943,0.94742,13.4495,6.872129,2.799132,0.204343685,7.3085,0.02346761,0.15,197.9350123,0.148508441,0.007455,206.6387024,0.1,95.03284876
0.1209848,0.94976,14.1483,6.816236,3.124222,0.199838497,8.8041,0.02707712,0.092,232.2001059,0.120378436,0.01304,277.8131221,0.02,290.3845297
0.1285294,0.9516,14.5097,6.780291,2.777994,0.181505992,9.7565,0.02892469,0.088,235.6667468,0.112704174,0.013955,363.3586174,0.07,512.8383186
0.1314879,0.94643,15.4194,6.779924,2.744639,0.19533331,10.1238,0.02920143,0.087,245.9395811,0.177220585,0.01474,390.3879721,17.23,687.6163291
0.0534382,0.24121,10.8397,6.179426,1.189254,0.200417165,3.1121,0.006055785,0.657,229.4121065,0.004472578,0.03675,125.7,0,472.2192815
0.05435114,0.24413,11.8019,6.17833,1.190532,0.211970555,3.636,0.006527464,0.043,40.56,0.004176814,0.024035,124.3355367,0,96.61290641
0.05861923,0.24538,12.4988,6.199208,1.227034,0.207573466,3.634,0.007222738,0.056,76.63,0.007661085,0.01066,106.2334968,0,104.5081246
0.06222598,0.26593,13.1015,6.250638,1.309992,0.202432565,4.1309,0.007489973,0.142,117.17,0.014852936,0.01556,95.48683697,0.15,64.74577466
0.06140563,0.47057,13.7339,6.3031,1.392866,0.225652377,4.3269,0.007540451,0.075,135.34,0.014556442,0.05336,92.11420781,0.39,48.68357734
0.06123954,0.4829,13.892,6.324015,1.547835,0.227592485,4.4936,0.00771571,0.125,155.48,0.014292797,0.098885,129.3138679,0.12,44.28451654
0.05969211,0.49381,14.1724,6.322905,3.954745,0.274767455,3.2605,0.01279731,0.083,173.7030511,0.017671852,0.141085,206.6387024,0.1,95.03284876
0.05931603,0.50361,14.7528,6.393566,4.46909,0.310325438,3.5819,0.01918515,0.066,206.1373236,0.016679141,0.27958,277.8131221,0.02,290.3845297
0.06228146,0.51074,15.2912,6.497664,2.644905,0.321942425,3.9488,0.02161955,0.123,210.1527573,0.013700234,0.199365,363.3586174,0.07,512.8383186
0.06316971,0.5297,16.0765,6.532081,2.593453,0.34588342,4.3595,0.02257928,0.149,221.6902248,0.018938535,0.00957,390.3879721,17.23,687.6163291
0.06148816,0.37999,9.56833,6.134581,0.7541451,0.144945542,4.6167,0.008646635,0.041,224.5644095,0.114391627,0.04835,125.7,0,472.2192815
0.07277374,0.38159,9.99567,6.136956,0.742969,0.153556305,5.3976,0.01045137,0.052,41.91,0.081748899,0.057165,124.3355367,0,96.61290641
0.07353851,0.38273,10.3952,6.157894,0.7594143,0.168369065,5.5508,0.01062026,0.077,81.34,0.082480994,0.068225,106.2334968,0,104.5081246
0.06531146,0.38817,11.0742,6.191024,0.7769687,0.177394409,6.038,0.009341959,0.12,121.33,0.119059888,0.04631,95.48683697,0.15,64.74577466
0.05763193,0.46347,11.569,6.249574,0.8463222,0.186424067,6.0123,0.008325626,0.066,134.03,0.09916894,0.02177,92.11420781,0.39,48.68357734
0.05114902,0.47539,12.1825,6.32001,0.9701055,0.184674102,6.2424,0.007758932,0.09,157.76,0.090363928,0.018985,129.3138679,0.12,44.28451654
0.0493574,0.4856,12.4566,6.415083,3.019362,0.24226682,3.9078,0.02599285,0.137,171.7110194,0.16851874,0.00929,206.6387024,0.1,95.03284876
0.04156484,0.49429,12.71,6.507486,3.324293,0.273878115,4.1573,0.0475438,0.12,200.4958625,0.144921635,0.002575,277.8131221,0.02,290.3845297
0.03787795,0.5015,13.6347,6.430982,1.692057,0.299859539,4.041,0.05156493,0.13,203.2457974,0.132596685,0.016845,363.3586174,0.07,512.8383186
0.03670162,0.49826,14.2263,6.330694,1.759783,0.30548941,4.4521,0.05146182,0.181,213.6151273,0.11773178,0.03054,390.3879721,17.23,687.6163291
0.2590879,0.60736,11.761,6.79322,2.668255,0.108186507,7.2648,0.0346245,0.059,275.9894927,0.115952307,5.50247,125.7,0,472.2192815
0.2696402,0.62296,11.7942,6.791092,2.706927,0.116620902,8.048,0.03582705,0.052,71.56,0.121881712,5.65341,124.3355367,0,96.61290641
0.2897212,0.62399,11.815,6.79213,2.790977,0.12292958,8.685,0.03817523,0.084,111.57,0.123963911,5.80764,106.2334968,0,104.5081246
0.301738,0.62345,12.3312,6.811143,2.991457,0.128192305,8.5816,0.0398102,0.186,152.28,0.136368902,4.04248,95.48683697,0.15,64.74577466
0.3009371,0.62288,13.0079,6.84592,3.306688,0.111381391,8.7734,0.04074913,0.101,168.81,0.120295317,1.667595,92.11420781,0.39,48.68357734
0.3092613,0.62687,13.3554,6.956684,4.150483,0.149645269,6.6893,0.04354041,0.123,197.72,0.135702359,0.93861,129.3138679,0.12,44.28451654
0.3194154,0.63032,13.4022,7.070594,5.186225,0.148667267,6.9754,0.04924312,0.128,219.4175313,0.149934017,0.914345,206.6387024,0.1,95.03284876
0.3256517,0.63471,13.655,7.098328,5.334187,0.154154218,7.5766,0.05594938,0.091,242.3956137,0.157223242,1.2218,277.8131221,0.02,290.3845297
0.3373156,0.65011,13.9476,7.139567,5.293828,0.154553295,7.7777,0.05991339,0.081,254.3932,0.165927371,1.540755,363.3586174,0.07,512.8383186
0.3412843,0.84564,14.035,7.17515,5.457582,0.167386938,7.557,0.06053219,0.081,267.0648481,0.156447258,1.65054,390.3879721,17.23,687.6163291
0.2380574,0.54554,8.57354,6.681944,2.64339,0.118687029,9.1295,0.0310922,0.132,78.96,0.635415972,11.01208,125.7,0,96.61290641
0.24967,0.55169,9.5171,6.683422,2.639,0.127091476,10.2922,0.03238819,0.113,115.69,0.577931963,11.68121,124.3355367,0,104.5081246
0.2790201,0.55423,9.9281,6.701032,2.662937,0.143776002,11.06,0.03606977,0.128,155.49,0.557110261,12.97509,106.2334968,0,64.74577466
0.2921228,0.55611,10.7306,6.756449,2.75246,0.129317439,10.9939,0.03803665,0.338,171.06,0.51764108,13.80219,95.48683697,0.15,48.68357734
0.2796165,0.57032,11.6423,6.84622,2.961141,0.117698186,11.0682,0.0375467,0.204,199.88,0.443548756,8.353775,92.11420781,0.39,44.28451654
0.2787897,0.56059,11.6981,6.887507,3.403325,0.127749552,9.747,0.03812913,0.307,221.9984584,0.51073611,2.85251,129.3138679,0.12,95.03284876
0.3029215,0.55929,12.1863,6.919256,4.146498,0.131619984,10.0033,0.0457738,0.325,244.8270782,0.596850953,3.12535,206.6387024,0.1,290.3845297
0.330132,0.5591,12.8579,6.941995,3.916518,0.130403939,10.955,0.05741841,0.111,253.9711254,0.623198287,2.96358,277.8131221,0.02,512.8383186
0.3282267,0.57119,13.0739,6.927816,3.487161,0.142822049,9.9996,0.06391016,0.084,266.1241734,0.623479179,1.662315,363.3586174,0.07,687.6163291
0.316198,0.82416,13.4415,6.931849,3.73626,0.142239417,9.4685,0.0657483,0.086,277.1483089,0.548218209,0.64617,390.3879721,17.23,472.2192815
0.1614665,0.47011,6.79671,6.753889,1.323411,0.095882873,6.8224,0.02171755,0.071,55.92,0.135166217,1.10256,125.7,0,96.61290641
0.1606073,0.46666,7.73662,6.741858,1.395668,0.119374969,6.9211,0.02162037,0.061,96.6,0.106797037,1.18888,124.3355367,0,104.5081246
0.1648165,0.46489,8.27997,6.733957,1.484877,0.125798151,7.4939,0.02195053,0.083,131.57,0.115211173,1.329555,106.2334968,0,64.74577466
0.1692534,0.46238,8.80655,6.750786,1.693109,0.138312586,6.6073,0.02260708,0.198,151.26,0.118690499,1.487005,95.48683697,0.15,48.68357734
0.1621431,0.48139,9.0585,6.789369,2.018994,0.102695764,6.471,0.02261756,0.099,176.5,0.075689695,0.842925,92.11420781,0.39,44.28451654
0.1756762,0.48076,9.47844,6.911178,2.90449,0.171002141,4.0532,0.02528487,0.178,192.1766777,0.124034439,0.061045,129.3138679,0.12,95.03284876
0.2044332,0.47878,10.415,6.993779,5.128584,0.167376467,4.479,0.031854,0.193,215.4752786,0.170851156,0.03343,206.6387024,0.1,290.3845297
0.213308,0.47683,10.7244,6.969058,5.038451,0.159903144,4.86,0.03630962,0.164,226.6374922,0.163044285,0.040055,277.8131221,0.02,512.8383186
0.2166431,0.47663,11.525,6.929433,3.603779,0.189077075,4.9123,0.03847738,0.155,234.1293772,0.166853868,0.028325,363.3586174,0.07,687.6163291
0.2198484,0.74699,11.7955,6.901205,3.732444,0.201288245,5.202,0.03987262,0.176,244.6821643,0.164504486,0.01706,390.3879721,17.23,472.2192815
0.1085828,0.61172,7.12852,6.527852,1.33138,0.152689582,5.2245,0.01501203,0.035,245.2295482,0.057810073,0.20826,125.7,0,472.2192815
0.106388,0.61176,7.52698,6.521628,1.332314,0.161763873,5.8512,0.01454861,0.029,54.12,0.049839076,0.167305,124.3355367,0,96.61290641
0.1082042,0.60789,8.51994,6.513421,1.359018,0.171584169,6.3922,0.01475701,0.034,91.61,0.049621621,0.323715,106.2334968,0,104.5081246
0.1115544,0.60804,9.36367,6.551878,1.481487,0.172335459,6.1183,0.01574467,0.097,131.12,0.04417766,0.439195,95.48683697,0.15,64.74577466
0.1134793,0.60454,9.52526,6.626162,1.711831,0.139747468,5.8597,0.01812731,0.049,146.29,0.045548297,0.191685,92.11420781,0.39,48.68357734
0.1091823,0.61122,10.0754,6.680095,2.283099,0.208075166,4.1741,0.01950706,0.085,181.43,0.059890081,0.01311,129.3138679,0.12,44.28451654
0.1005867,0.60907,10.8725,6.701385,2.963292,0.18949004,4.5934,0.01944305,0.115,200.6441987,0.041666953,0.014235,206.6387024,0.1,95.03284876
0.09905236,0.60174,11.0492,6.697199,2.945133,0.200225015,5.0951,0.02047975,0.042,218.2797627,0.042667112,0.01932,277.8131221,0.02,290.3845297
0.09414868,0.60135,11.2898,6.708793,3.142201,0.247909591,4.1382,0.02080172,0.044,225.9636712,0.044858983,0.020365,363.3586174,0.07,512.8383186
0.08906629,0.77957,11.3299,6.725771,3.600002,0.253684465,4.4137,0.02071002,0.058,233.3375595,0.044455182,0.0304,390.3879721,17.23,687.6163291
0.03737188,0.39262,9.74854,6.321911,1.8458,0.180044741,3.6841,0.004092929,0.031,49.06,0.281846376,1.01688,125.7,0,96.61290641
0.0367452,0.39044,10.2013,6.326684,1.859374,0.196972532,4.2171,0.004101728,0.027,91.49,0.285817547,1.10894,124.3355367,0,104.5081246
0.04440228,0.38289,10.4133,6.349001,1.907743,0.198681477,4.6206,0.005161594,0.037,124.41,0.286150251,1.15056,106.2334968,0,64.74577466
0.05941459,0.38531,11.2476,6.391099,2.150589,0.20523245,4.2317,0.007340276,0.074,140.93,0.275644141,0.91341,95.48683697,0.15,48.68357734
0.07101678,0.37749,12.1733,6.41288,2.539894,0.2132194,4.085,0.009459236,0.038,172.4,0.260821759,0.488735,92.11420781,0.39,44.28451654
0.08150256,0.3842,12.3597,6.507234,3.322359,0.252916864,3.1223,0.01146194,0.034,192.6705642,0.35171824,0.128275,129.3138679,0.12,95.03284876
0.09040815,0.37959,12.701,6.631342,9.498695,0.254128637,3.2819,0.01245515,0.035,213.635026,0.292224659,0.079705,206.6387024,0.1,290.3845297
